b1,b2,b3,b4,b5,b6,b7
0.0019481184381584503,0.002719481568970238,0.00494566394749115,0.007385559761162843,0.00011927839226787676,-0.00028606262132086,0.00015677201509961083
0.027237717588457038,0.027949082770894997,0.025848892041899777,0.024833159248404495,0.004193204844254041,0.00509363722925364,0.0040356186217617
0.00036670991722188335,0.000416775778982825,0.000581097383277,0.0007232921891332714,0.00028340348697166,0.00024384630668524,0.00023234969940074998
0.0032245609784399168,0.003546430434858025,0.0047698488991481745,0.004892451216268814,0.0009552752767978401,0.0006765249790944399,0.00055008245123765
0.00038886734071645005,0.0004331194726987625,0.000689400468584025,0.0010697115179822713,0.00014309814599699377,0.00014104650913313976,6.298558491904433e-05
0.005980190985087934,0.005875107791827737,0.00661707631015115,0.006040208309978329,0.0010490174271214799,0.00121841186798152,0.0006344367537266
0.0043520597227291674,0.0049306655305559,0.005594834939793074,0.006108230985689315,0.00045068554631894086,0.00046691767317171993,0.00029602097554275
0.010431745884049784,0.013724733403360601,0.023105963432011874,0.03334296928743136,0.01732140456679698,0.01353869120180598,0.03416378054095345
0.013339557538882316,0.0150042184009732,0.021308848202340802,0.022903528073038443,0.011474254514924221,0.00954433849279214,0.007155787975491851
0.0007496808456155165,0.00084479135689285,0.001205835263946975,0.0015886248264439572,0.0007292378279962599,0.0006181678381577399,0.00091439324752105
0.0023141073462553,0.0029263143039030878,0.004527322703045125,0.0056000587225775575,0.00228713302860304,0.00198131534415048,0.00135534960994715
0.022574960467667684,0.0262335319442479,0.026707273862947748,0.025267886064357557,0.007055014742078999,0.006284976882976,0.0037312907830227
0.0011542114264122669,0.0010521792677696251,0.0015708197627004499,0.0022679954304541143,0.00044152029737956,0.00022856965273597164,0.00035734939294739996
0.0004452208845898167,0.0004467213988721874,0.000586789653369675,0.0007158800691562714,0.00015202606762745999,0.00014240895641766074,0.0001536784708222
0.0007718756932879999,0.0007740795147425375,0.00112519135843955,0.001346544428984686,0.0005783529952358601,0.0004094448171465,0.00029538568152745
0.00011302350372176339,0.00010936813721687129,0.00014495402536870001,0.0002154721825313,0.00013642703434426,0.00010029325658171204,0.00017163705451740002
0.0002780283042702833,0.0002907395112502,0.00042564083629405,0.0005106280305025143,0.00019555091850005998,0.00013917642442698,0.0001514820289848
0.0003022119149730333,0.00032343879942022495,0.00047683868442910003,0.0006729311804766285,0.00032963874707254,0.00022644345001712,0.00044218673437180004
0.00152431654805425,0.0017447577685638625,0.0024502585515642997,0.0030545402924967856,0.0013239217903640598,0.00085226701112908,0.00133158275419425
0.003594047255028867,0.004678407741770763,0.008033612932438825,0.010009538723045542,0.00608505147524698,0.00500609102163474,0.0038195512128780997
0.003503199187485233,0.004376418935922037,0.005811412378739175,0.006540939476002257,0.0024694252146247194,0.00187709747571424,0.0015951640278199
0.00018353075310955,0.00018112198571036252,0.0002529159547988,0.00033058424047927146,0.00017214208339323998,0.00011472768615511343,0.00015337116643689998
0.0019142827421318,0.002811930708241375,0.006942532069834125,0.010218280526898386,0.0007628663067945799,0.00041519300489573996,-0.00027283071469689997
0.0021798821226449165,0.00263680040020795,0.00387823974415625,0.0050350510079702855,0.00229072743748686,0.00191878369289414,0.0012522448811059
0.0005889806932484166,0.0006319729841531875,0.0009795765696015502,0.0013157722002508,0.0007576618878744,0.00058858959180546,0.0009297126006745
0.008358204376889349,0.010377156623025487,0.0149093030162313,0.019292739543253227,0.00246063457059662,0.0009256532793285,0.0009500484115766113
0.0032138727305673995,0.0038797587545245375,0.0062045836433786,0.008216062603219472,0.00464971989986444,0.00343924619364884,0.0048940667687532
0.006783317496857416,0.007648404355941337,0.011077450736015224,0.012522631014180627,0.00339903368992128,0.00282885356957362,0.0031861069502391497
0.027584461247654634,0.031343855309561644,0.02753307370397445,0.025765885566423445,0.00366819833396806,0.00233529638731678,0.00279961204425405
0.00023115492479153333,0.0002353404490623625,0.0003303265335764,0.0004392911111805428,0.00027064789530635997,0.00018489499269774,0.00028310876880429997
0.0024238974990445,0.0024189810972254874,0.0051589959293138,0.008256979867871743,0.0009767148152350002,0.00060178125214384,0.00020920037853301
0.014643186695541634,0.017148756892189265,0.021857334935063675,0.0275122541322935,0.01996730692248474,0.015291923391130679,0.0195884209612409
0.00016000177419288333,0.000182251693795875,0.000281825361952425,0.0003392876385083714,0.00018302866795524,0.00018906334923863996,0.00012078140528770483
0.018834544665663547,0.018958429404945628,0.020276252397230875,0.022206932132089716,0.00261815692079624,0.0031368746798456403,0.0026760278765772
0.012005108721750084,0.014705080647785076,0.0169314719318056,0.0156531371060464,0.0015315390868595401,0.0009280138007163,0.00119730435038085
0.0010376287957358668,0.00124709026752585,0.002043029886189675,0.002610556835216314,0.00103431392421988,0.0008993283713981601,0.0008520269256983501
0.0027480065254991497,0.0032265835870704377,0.0047393219474626755,0.005276032514077128,0.0001517250170298996,9.841701566619381e-05,0.00013148011590471658
0.00022063449186674998,0.00025925701001227496,0.00037872468356954996,0.00046869219012718574,0.00027603933959472,0.00018912315175482,0.00024079384460295002
0.0002100165218861,0.000227683205599925,0.000482200296797425,0.0015142308519833572,0.0002421637407844266,0.0001582061430035481,0.0005229113861279
0.00032323610737773335,0.00033029268263277495,0.00048243014749632494,0.000695937898026157,0.0003172726040814,0.00022804581424411998,0.00029478529334930003
0.01059366632135435,0.011974426657783775,0.018625928248121423,0.023610924914185344,0.01781147521024046,0.01527643664827138,0.012283485996274851
0.005562166308769617,0.007861107494562862,0.0145129755398689,0.02007910906955826,0.0021405166407532797,0.0005222466303348,0.0027370724293605
0.004880230856735667,0.0052625596446260366,0.00698484244577775,0.009327713897289572,0.0008799960064824199,0.00065082679187546,0.0004015925322305
0.009979941409457583,0.011164775425615663,0.015196663657450376,0.020000678101395584,0.010501443227763,0.00838836636560628,0.008193358284750499
0.035355049113080565,0.03998516741634216,0.04094948908856105,0.035191557713556115,0.00986521991397548,0.00829272150237328,0.0033140457061765997
0.005309555238747616,0.0059562712866687,0.008589772812418175,0.0112966807030287,0.0049163983071952005,0.0044609341285225205,0.0032089469967766
